case_id,round,company,subject_table,subject_id,metric_key,flag_code,severity,status,value_raw,value_normalized,alternative_value,source_page,source_box_label,evidence,resolution_note
s1_outline__208,2次,日本電波工業株式会社,cases,s1_outline__208,,MULTIPLE_SALES_SERIES,warning,resolved,,4,,,,s1_outline__208_sales_01:group; s1_outline__208_sales_02:applicant; s1_outline__208_sales_03:subsidiary; s1_outline__208_sales_04:subsidiary,代表系列=s1_outline__208_sales_02
s2_outline_1,3次,株式会社角藤,cases,s2_outline_1,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, project",
s2_outline_1,3次,株式会社角藤,cases,s2_outline_1,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_1_sales_01:applicant; s2_outline_1_sales_02:project,代表系列=s2_outline_1_sales_01
s2_outline_101,3次,安藤パラケミー株式会社,sales_series,s2_outline_101_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,10.4,,increase_rate / target_base_ratio / cagr,1,,会社全体の売上成長目標（〜31年）・売上高成長率10.4%・売上高増加額263億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_103,3次,ベストアメニティ株式会社,sales_series,s2_outline_103_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,150,,increase_rate / target_base_ratio / cagr,1,,2034年 売上高成長150%、売上高増加145億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_103,3次,ベストアメニティ株式会社,cases,s2_outline_103,,MULTIPLE_INVESTMENT_COMPONENTS,info,resolved,,3,,,,第3工場新築; 第4工場新築; 物流センター新築,代表事業費は同一申請内の合計値を使用
s2_outline_103,3次,ベストアメニティ株式会社,cases,s2_outline_103,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, project",
s2_outline_103,3次,ベストアメニティ株式会社,cases,s2_outline_103,,MULTIPLE_SALES_SERIES,warning,resolved,,4,,,,s2_outline_103_sales_01:applicant; s2_outline_103_sales_02:project; s2_outline_103_sales_03:project; s2_outline_103_sales_04:project,代表系列=s2_outline_103_sales_01
s2_outline_103,3次,ベストアメニティ株式会社,sales_series,s2_outline_103_sales_02,sales,PERIOD_AMBIGUOUS,warning,unresolved,設備投資前 -> 設備投資後, -> ,,2,,"販売額2,959百万円→7,300百万円（製造量2,821t→6,110t）",
s2_outline_103,3次,ベストアメニティ株式会社,sales_series,s2_outline_103_sales_03,sales,PERIOD_AMBIGUOUS,warning,unresolved,設備投資前 -> 設備投資後, -> ,,2,,"販売額26百万円→3,700百万円（製造量15t→2,030t）",
s2_outline_103,3次,ベストアメニティ株式会社,sales_series,s2_outline_103_sales_04,sales,PERIOD_AMBIGUOUS,warning,unresolved,設備投資前 -> 設備投資後, -> ,,2,,"合計販売額2,985百万円→11,000百万円（製造量2,836t→8,140t）",
s2_outline_104,3次,アイサービス株式会社,cases,s2_outline_104,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_104_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_105,3次,株式会社シード,sales_series,s2_outline_105_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,6,,increase_rate / target_base_ratio / cagr,1,,会社全体の売上成長目標（〜31年）・売上高成長率6.0%・売上高増加額151億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_105,3次,株式会社シード,cases,s2_outline_105,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, group",
s2_outline_105,3次,株式会社シード,cases,s2_outline_105,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_105_sales_01:applicant; s2_outline_105_sales_02:group,代表系列=s2_outline_105_sales_01
s2_outline_105,3次,株式会社シード,sales_series,s2_outline_105_sales_02,sales,PERIOD_AMBIGUOUS,warning,unresolved, -> 中長期, -> ,,1,,中長期的に連結売上高500億円,
s2_outline_106,3次,河淳株式会社,sales_series,s2_outline_106_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,39.6,,increase_rate / target_base_ratio / cagr,1,,会社全体の売上成長目標（〜2030年）・売上高成長率+39.6%・売上高増加額304億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_108,3次,株式会社丸杉,sales_series,s2_outline_108_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,49.4,,increase_rate / target_base_ratio / cagr,1,,"2030年売上1,693億円、売上高成長率49.4%、売上高増加額857億円。基準売上836億円は1693-857の逆算。",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_108,3次,株式会社丸杉,cases,s2_outline_108,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_109,3次,株式会社ヤマイシ,sales_series,s2_outline_109_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,10,,increase_rate / target_base_ratio / cagr,1,,会社全体の売上成長目標（〜31年）・売上高成長率10%・売上高増加額123億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_11,3次,たまご＆ファーマーズ株式会社,cases,s2_outline_11,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_11_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_11,3次,たまご＆ファーマーズ株式会社,cases,s2_outline_11,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_110,3次,学校法人花沢学園,cases,s2_outline_110,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,2900.0,project_cost=2900.0; subsidy=680.0; project_cost=2800.0,2,,事業費29億円（補助額6.8億円）。明細事業費合計28億円、括弧内合計9.33億円で概要と不一致。,本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_110,3次,学校法人花沢学園,sales_series,s2_outline_110_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,110,,increase_rate / target_base_ratio / cagr,1,,会社全体の売上成長目標（〜30年）・売上高成長率110%・売上高増加額14億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_110,3次,学校法人花沢学園,cases,s2_outline_110,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[2800.0, 2900.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_115,4次,株式会社コスモス食品,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"6,042→7,847（+9.1%）",
s2_outline_115,4次,株式会社コスモス食品,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,159→164人,
s2_outline_115,4次,株式会社コスモス食品,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"11,310→14,984（+9.8%）",
s2_outline_116,4次,奥伊吹観光株式会社,cases,s2_outline_116,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, project",
s2_outline_116,4次,奥伊吹観光株式会社,cases,s2_outline_116,,MULTIPLE_SALES_SERIES,warning,resolved,,3,,,,s2_outline_116_sales_01:applicant; s2_outline_116_sales_02:project; s2_outline_116_sales_03:project,代表系列=s2_outline_116_sales_01
s2_outline_116,4次,奥伊吹観光株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"4,808→5,906（+7.1%）",
s2_outline_116,4次,奥伊吹観光株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,50→56人,
s2_outline_116,4次,奥伊吹観光株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"31,158→41,836（+10.3%）",
s2_outline_116,4次,奥伊吹観光株式会社,metrics,officer_pay,officer_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"12,515→14,613（+5.3%）",
s2_outline_117,4次,瀬戸内海印刷株式会社,cases,s2_outline_117,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,4380.0,project_cost=4380.0; subsidy=1360.0; project_cost=4371.0; project_cost=9.0,2,,"事業費4,380百万円（補助額1,360百万円）。明細合計4,371百万円で9百万円差。",本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_117,4次,瀬戸内海印刷株式会社,cases,s2_outline_117,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[9.0, 4371.0, 4380.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_117,4次,瀬戸内海印刷株式会社,cases,s2_outline_117,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_117,4次,瀬戸内海印刷株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,967→7,758（+9.1%）",
s2_outline_117,4次,瀬戸内海印刷株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,60→76人,
s2_outline_117,4次,瀬戸内海印刷株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"18,038→44,423（+35.0%）",
s2_outline_118,4次,株式会社光洋,cases,s2_outline_118,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,5191.0,project_cost=5191.0; subsidy=1134.0; project_cost=4880.0; project_cost=311.0,2,,"事業費5,191百万円（補助額1,134百万円）。明細合計4,880百万円で311百万円差。",本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_118,4次,株式会社光洋,cases,s2_outline_118,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[311.0, 4880.0, 5191.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_118,4次,株式会社光洋,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,313→6,418（+6.5%）",
s2_outline_118,4次,株式会社光洋,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,176→214人,
s2_outline_118,4次,株式会社光洋,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"14,658→28,579（+24.9%）",
s2_outline_119,4次,株式会社群馬コイケ,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"4,848→5,938（+7.0%）",
s2_outline_119,4次,株式会社群馬コイケ,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,67→103人,
s2_outline_119,4次,株式会社群馬コイケ,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,511→13,782（+35.7%）",
s2_outline_12,3次,株式会社フルサワ,sales_series,s2_outline_12_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,208,,increase_rate / target_base_ratio / cagr,1,,2024年度→2029年12月期、売上高成長率208%、増加額40億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_12,3次,株式会社フルサワ,cases,s2_outline_12,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_12_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_120,4次,株式会社クボテック,sales_series,s2_outline_120_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,17.8,,increase_rate / target_base_ratio / cagr,1,,"会社全体の売上成長目標（〜2029年）・売上高増加額4,691百万円・売上高成長率17.8%",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_120,4次,株式会社クボテック,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"3,818→4,944（+9.0%）",
s2_outline_120,4次,株式会社クボテック,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,11→39人,
s2_outline_120,4次,株式会社クボテック,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"9,727→46,613（+68.6%）",
s2_outline_122,4次,杉プラスチック工業株式会社,metrics,employee_pay,employee_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,6.6%,,,2,,"4,704→5,699（+6.6%）",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_122,4次,杉プラスチック工業株式会社,metrics,officer_pay,officer_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,6.6%,,,2,,金額－、+6.6%,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_122,4次,杉プラスチック工業株式会社,sales_series,s2_outline_122_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,268.6,,increase_rate / target_base_ratio / cagr,1,,2030年度、売上高成長率268.6%増、増加額42.42億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_122,4次,杉プラスチック工業株式会社,cases,s2_outline_122,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_122_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_122,4次,杉プラスチック工業株式会社,cases,s2_outline_122,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_123,3次,東洋ケアサービス株式会社,sales_series,s2_outline_123_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,30.3,,increase_rate / target_base_ratio / cagr,1,,2030年まで売上高成長率30.3%、増加額80億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_127,4次,株式会社キィポーション,metrics,employee_pay,employee_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,6.5%,,,2,設備投資の内容,"3,740,890→4,518,969円（+6.5%）",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_127,4次,株式会社キィポーション,metrics,employees,employees,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,17.5%,,,2,設備投資の内容,90→146（+17.5%）,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_127,4次,株式会社キィポーション,metrics,labor,labor,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,36.5%,,,2,設備投資の内容,"6,025,906→15,331,462円（+36.5%）",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_127,4次,株式会社キィポーション,metrics,officer_pay,officer_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,4.5%,,,2,設備投資の内容,金額－、+4.5%,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
