case_id,round,company,component_id,component_index,component_label,component_type,classification_confidence,entity_name,entity_relation,amount_value_raw,amount_unit_raw,project_cost_million_yen_normalized,subsidy_million_yen_normalized,included_in_representative_total,source_page,raw_evidence,source_json,pdf_url
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_investment_2,2,移転,unspecified,low,,,100,百万円,100.0,,false,2,,"{""label"":""移転"",""amount_million_yen"":100}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_investment_3,3,設備,cost_category,medium,,,241,百万円,241.0,,false,2,,"{""label"":""設備"",""amount_million_yen"":241}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_investment_1,1,建物,cost_category,medium,,,10500,百万円,10500.0,,true,2,,"{""label"":""建物"",""amount_million_yen"":10500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_investment_2,2,機械設備,cost_category,medium,,,6300,百万円,6300.0,,true,2,,"{""label"":""機械設備"",""amount_million_yen"":6300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_investment_1,1,冷凍倉庫,unspecified,low,,,3270,百万円,3270.0,,false,2,,"{""label"":""冷凍倉庫"",""amount_million_yen"":3270}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_investment_2,2,スパイラルフリーザー,unspecified,low,,,350,百万円,350.0,,false,2,,"{""label"":""スパイラルフリーザー"",""amount_million_yen"":350}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_investment_3,3,遠赤外線フライヤー,unspecified,low,,,60,百万円,60.0,,false,2,,"{""label"":""遠赤外線フライヤー"",""amount_million_yen"":60}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_investment_4,4,スチームピーラー,unspecified,low,,,90,百万円,90.0,,false,2,,"{""label"":""スチームピーラー"",""amount_million_yen"":90}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_investment_5,5,逆ピロー包装機,unspecified,low,,,130,百万円,130.0,,false,2,,"{""label"":""逆ピロー包装機"",""amount_million_yen"":130}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_investment_1,1,記載総額,total,high,,,1600,百万円,1600.0,,false,2,,"{""label"":""記載総額"",""amount_million_yen"":1600}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_investment_2,2,補助対象経費,total,high,,,1500,百万円,1500.0,,false,2,,"{""label"":""補助対象経費"",""amount_million_yen"":1500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_investment_1,1,工場新設,project_or_location,medium,,,900,百万円,900.0,,true,2,,"{""label"":""工場新設"",""amount_million_yen"":900}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_investment_2,2,機械装置,cost_category,medium,,,1000,百万円,1000.0,,true,2,,"{""label"":""機械装置"",""amount_million_yen"":1000}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_investment_1,1,本社工場・工場倉庫新築,project_or_location,medium,,,880,百万円,880.0,,false,5,,"{""label"":""本社工場・工場倉庫新築"",""amount_million_yen"":880}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_investment_2,2,本社工場・旋盤切断機等,project_or_location,medium,,,640,百万円,640.0,,false,5,,"{""label"":""本社工場・旋盤切断機等"",""amount_million_yen"":640}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_investment_3,3,信楽・長崎工場・旋盤切断機等,project_or_location,medium,,,980,百万円,980.0,,false,5,,"{""label"":""信楽・長崎工場・旋盤切断機等"",""amount_million_yen"":980}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_investment_1,1,安城DEPO建設,unspecified,low,,,2100,百万円,2100.0,,true,2,,"{""label"":""安城DEPO建設"",""amount_million_yen"":2100}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_investment_2,2,自動倉庫・ピッキングロボット,unspecified,low,,,300,百万円,300.0,,true,2,,"{""label"":""自動倉庫・ピッキングロボット"",""amount_million_yen"":300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_investment_1,1,建物,cost_category,medium,,,634.635,百万円,634.635,,true,2,,"{""label"":""建物"",""amount_million_yen"":634.635}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_investment_2,2,機械装置,cost_category,medium,,,580.03,百万円,580.03,,true,2,,"{""label"":""機械装置"",""amount_million_yen"":580.03}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_1,1,破砕ライン,cost_category,medium,,,650,百万円,650.0,,false,2,,"{""label"":""破砕ライン"",""amount_million_yen"":650}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_2,2,焼成ライン,cost_category,medium,,,890,百万円,890.0,,false,2,,"{""label"":""焼成ライン"",""amount_million_yen"":890}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_3,3,成型ライン,cost_category,medium,,,960,百万円,960.0,,false,2,,"{""label"":""成型ライン"",""amount_million_yen"":960}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_4,4,乾燥ライン,cost_category,medium,,,1050,百万円,1050.0,,false,2,,"{""label"":""乾燥ライン"",""amount_million_yen"":1050}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_5,5,切断ライン,cost_category,medium,,,810,百万円,810.0,,false,2,,"{""label"":""切断ライン"",""amount_million_yen"":810}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_investment_6,6,工場建物,cost_category,medium,,,3360,百万円,3360.0,,false,2,,"{""label"":""工場建物"",""amount_million_yen"":3360}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_66,3次,トクセン工業株式会社,s2_outline_66_investment_1,1,建物,cost_category,medium,,,3060,百万円,3060.0,,false,2,,"{""label"":""建物"",""amount_million_yen"":3060}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_66.pdf
s2_outline_66,3次,トクセン工業株式会社,s2_outline_66_investment_2,2,設備,cost_category,medium,,,1430,百万円,1430.0,,false,2,,"{""label"":""設備"",""amount_million_yen"":1430}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_66.pdf
s2_outline_69,3次,松村フーズ株式会社,s2_outline_69_investment_1,1,土地,cost_category,medium,,,450,百万円,450.0,,false,2,,"{""label"":""土地"",""amount_million_yen"":450}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_69.pdf
s2_outline_69,3次,松村フーズ株式会社,s2_outline_69_investment_2,2,建物（自動倉庫含む）,cost_category,medium,,,2300,百万円,2300.0,,false,2,,"{""label"":""建物（自動倉庫含む）"",""amount_million_yen"":2300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_69.pdf
s2_outline_69,3次,松村フーズ株式会社,s2_outline_69_investment_3,3,自動搬送機等,unspecified,low,,,1590,百万円,1590.0,,false,2,,"{""label"":""自動搬送機等"",""amount_million_yen"":1590}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_69.pdf
s2_outline_72,3次,ときわ製作所株式会社,s2_outline_72_investment_1,1,設備導入,cost_category,medium,,,950,百万円,950.0,,true,2,,"{""label"":""設備導入"",""amount_million_yen"":950}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_72.pdf
s2_outline_72,3次,ときわ製作所株式会社,s2_outline_72_investment_2,2,システム構築,cost_category,medium,,,50,百万円,50.0,,true,2,,"{""label"":""システム構築"",""amount_million_yen"":50}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_72.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_1,1,SMTマウンターライン,cost_category,medium,,,180,百万円,180.0,,false,4,,"{""label"":""SMTマウンターライン"",""amount_million_yen"":180}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_2,2,屋内無人搬送車,unspecified,low,,,40,百万円,40.0,,false,4,,"{""label"":""屋内無人搬送車"",""amount_million_yen"":40}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_3,3,搬送物自動積替システム,cost_category,medium,,,20,百万円,20.0,,false,4,,"{""label"":""搬送物自動積替システム"",""amount_million_yen"":20}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_4,4,X線検査装置,cost_category,medium,,,20,百万円,20.0,,false,4,,"{""label"":""X線検査装置"",""amount_million_yen"":20}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_5,5,生産管理システム,cost_category,medium,,,10,百万円,10.0,,false,4,,"{""label"":""生産管理システム"",""amount_million_yen"":10}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_investment_6,6,AI判定装置,cost_category,medium,,,20,百万円,20.0,,false,4,,"{""label"":""AI判定装置"",""amount_million_yen"":20}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_74,3次,株式会社山福,s2_outline_74_investment_1,1,建屋,cost_category,medium,,,4030,百万円,4030.0,,false,3,,"{""label"":""建屋"",""amount_million_yen"":4030}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_74.pdf
s2_outline_74,3次,株式会社山福,s2_outline_74_investment_2,2,自動化設備,cost_category,medium,,,840,百万円,840.0,,false,3,,"{""label"":""自動化設備"",""amount_million_yen"":840}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_74.pdf
s2_outline_77,3次,株式会社やまみ,s2_outline_77_investment_1,1,工場建設費,cost_category,medium,,,2010,百万円,2010.0,,false,2,,"{""label"":""工場建設費"",""amount_million_yen"":2010}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_77.pdf
s2_outline_77,3次,株式会社やまみ,s2_outline_77_investment_2,2,機械設備費,cost_category,medium,,,3590,百万円,3590.0,,false,2,,"{""label"":""機械設備費"",""amount_million_yen"":3590}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_77.pdf
s2_outline_77,3次,株式会社やまみ,s2_outline_77_investment_3,3,ソフトウェア費,cost_category,medium,,,10,百万円,10.0,,false,2,,"{""label"":""ソフトウェア費"",""amount_million_yen"":10}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_77.pdf
s2_outline_78,3次,株式会社宮古島の雪塩,s2_outline_78_investment_1,1,建物,cost_category,medium,,,2340,百万円,2340.0,,false,2,,"{""label"":""建物"",""amount_million_yen"":2340}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_78.pdf
s2_outline_78,3次,株式会社宮古島の雪塩,s2_outline_78_investment_2,2,機械装置,cost_category,medium,,,60,百万円,60.0,,false,2,,"{""label"":""機械装置"",""amount_million_yen"":60}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_78.pdf
s2_outline_81,3次,東亜薬品株式会社,s2_outline_81_investment_1,1,新製剤棟建屋,cost_category,medium,,,17400,百万円,17400.0,,false,2,,"{""label"":""新製剤棟建屋"",""amount_million_yen"":17400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_81.pdf
s2_outline_81,3次,東亜薬品株式会社,s2_outline_81_investment_2,2,初年度設備,cost_category,medium,,,1500,百万円,1500.0,,false,2,,"{""label"":""初年度設備"",""amount_million_yen"":1500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_81.pdf
s2_outline_83,3次,株式会社キド,s2_outline_83_investment_1,1,新工場建設,project_or_location,medium,,,1892,百万円,1892.0,,false,2,,"{""label"":""新工場建設"",""amount_million_yen"":1892}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_83.pdf
s2_outline_83,3次,株式会社キド,s2_outline_83_investment_2,2,圧力容器タンク組立・溶接自動化設備,cost_category,medium,,,613,百万円,613.0,,false,2,,"{""label"":""圧力容器タンク組立・溶接自動化設備"",""amount_million_yen"":613}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_83.pdf
s2_outline_85,3次,Ｌ物流株式会社,s2_outline_85_investment_1,1,補助対象経費総額,total,high,,,4319,百万円,4319.0,,false,2,,"{""label"":""補助対象経費総額"",""amount_million_yen"":4319}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_85.pdf
s2_outline_86,3次,ヤマトスチール株式会社,s2_outline_86_investment_1,1,補助事業期間中の事業費,cost_category,medium,,,12600,百万円,12600.0,,false,2,,"{""label"":""補助事業期間中の事業費"",""amount_million_yen"":12600}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_86.pdf
s2_outline_87,3次,長野牛乳株式会社,s2_outline_87_investment_1,1,新工場・本社,project_or_location,medium,,,2750,百万円,2750.0,,false,2,,"{""label"":""新工場・本社"",""amount_million_yen"":2750}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_87.pdf
s2_outline_87,3次,長野牛乳株式会社,s2_outline_87_investment_2,2,調合殺菌設備,cost_category,medium,,,2400,百万円,2400.0,,false,2,,"{""label"":""調合殺菌設備"",""amount_million_yen"":2400}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_87.pdf
s2_outline_87,3次,長野牛乳株式会社,s2_outline_87_investment_3,3,充填機,unspecified,low,,,1500,百万円,1500.0,,false,2,,"{""label"":""充填機"",""amount_million_yen"":1500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_87.pdf
s2_outline_87,3次,長野牛乳株式会社,s2_outline_87_investment_4,4,ユーティリティ設備,cost_category,medium,,,2500,百万円,2500.0,,false,2,,"{""label"":""ユーティリティ設備"",""amount_million_yen"":2500}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_87.pdf
s2_outline_88,3次,モルツウェル株式会社,s2_outline_88_investment_1,1,建物費,cost_category,medium,,,1020,百万円,1020.0,,false,2,,"{""label"":""建物費"",""amount_million_yen"":1020}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_88.pdf
s2_outline_88,3次,モルツウェル株式会社,s2_outline_88_investment_2,2,機械装置費,cost_category,medium,,,751.997,百万円,751.997,,false,2,,"{""label"":""機械装置費"",""amount_million_yen"":751.997}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_88.pdf
s2_outline_88,3次,モルツウェル株式会社,s2_outline_88_investment_3,3,ソフトウェア費,cost_category,medium,,,21,百万円,21.0,,false,2,,"{""label"":""ソフトウェア費"",""amount_million_yen"":21}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_88.pdf
s2_outline_89,3次,北海道乳業株式会社,s2_outline_89_investment_1,1,設備投資総額（本文）,total,high,,,8950,百万円,8950.0,,false,2,,"{""label"":""設備投資総額（本文）"",""amount_million_yen"":8950}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_89.pdf
s2_outline_9,3次,株式会社マルト水谷,s2_outline_9_investment_1,1,建物,cost_category,medium,,,2530,百万円,2530.0,,true,2,,"{""label"":""建物"",""amount_million_yen"":2530}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_9.pdf
s2_outline_9,3次,株式会社マルト水谷,s2_outline_9_investment_2,2,機械,cost_category,medium,,,1760,百万円,1760.0,,true,2,,"{""label"":""機械"",""amount_million_yen"":1760}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_9.pdf
s2_outline_9,3次,株式会社マルト水谷,s2_outline_9_investment_3,3,ソフトウェア,cost_category,medium,,,210,百万円,210.0,,true,2,,"{""label"":""ソフトウェア"",""amount_million_yen"":210}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_9.pdf
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,s2_outline_91_investment_1,1,KIDO PACKAGING生産設備,cost_category,medium,,,1150,百万円,1150.0,,false,2,,"{""label"":""KIDO PACKAGING生産設備"",""amount_million_yen"":1150}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_91.pdf
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,s2_outline_91_investment_2,2,KIDOホールディングス工場建設,project_or_location,medium,,,4070,百万円,4070.0,,false,2,,"{""label"":""KIDOホールディングス工場建設"",""amount_million_yen"":4070}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_91.pdf
s2_outline_93,3次,東亜工業株式会社,s2_outline_93_investment_1,1,BEV向け大型設備投資総額,total,high,,,12300,百万円,12300.0,,false,2,,"{""label"":""BEV向け大型設備投資総額"",""amount_million_yen"":12300}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_93.pdf
s2_outline_96,3次,株式会社フォース,s2_outline_96_investment_1,1,建設資材中間処理施設,project_or_location,medium,,,1625,百万円,1625.0,,false,2,,"{""label"":""建設資材中間処理施設"",""amount_million_yen"":1625}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_96.pdf
s2_outline_96,3次,株式会社フォース,s2_outline_96_investment_2,2,産廃処理施設建築費,cost_category,medium,,,1143,百万円,1143.0,,false,2,,"{""label"":""産廃処理施設建築費"",""amount_million_yen"":1143}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_96.pdf
s2_outline_96,3次,株式会社フォース,s2_outline_96_investment_3,3,建機類設備,cost_category,medium,,,232,百万円,232.0,,false,2,,"{""label"":""建機類設備"",""amount_million_yen"":232}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_96.pdf
s2_outline_97,3次,中村土建株式会社,s2_outline_97_investment_1,1,建物,cost_category,medium,,,1650,百万円,1650.0,,false,2,,"{""label"":""建物"",""amount_million_yen"":1650}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_97.pdf
s2_outline_97,3次,中村土建株式会社,s2_outline_97_investment_2,2,設備,cost_category,medium,,,170,百万円,170.0,,false,2,,"{""label"":""設備"",""amount_million_yen"":170}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_97.pdf
s2_outline_97,3次,中村土建株式会社,s2_outline_97_investment_3,3,ソフトウェア,cost_category,medium,,,50,百万円,50.0,,false,2,,"{""label"":""ソフトウェア"",""amount_million_yen"":50}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_97.pdf
s2_outline_97,3次,中村土建株式会社,s2_outline_97_investment_4,4,外注,cost_category,medium,,,30,百万円,30.0,,false,2,,"{""label"":""外注"",""amount_million_yen"":30}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_97.pdf
s2_outline_99,3次,株式会社シュゼット・ホールディングス,s2_outline_99_investment_1,1,西宮浜・今津工場建設,project_or_location,medium,,,9590,百万円,9590.0,,false,4,,"{""label"":""西宮浜・今津工場建設"",""amount_million_yen"":9590}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_99.pdf
s2_outline_99,3次,株式会社シュゼット・ホールディングス,s2_outline_99_investment_2,2,オリジナル最新型製造設備,cost_category,medium,,,510,百万円,510.0,,false,4,,"{""label"":""オリジナル最新型製造設備"",""amount_million_yen"":510}",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_99.pdf
