case_id,round,company,entity_id,entity_name,entity_relation,is_applicant,is_consortium_member,appears_in_sales_metric,appears_in_labor_metric,appears_in_cost,source_type,source_page,raw_evidence,pdf_url
s1_outline_58,1次,三晶エムイーシー株式会社,s1_outline_58_entity_3,補助事業,project,false,false,true,false,false,sales_series,1,"【当社全体目標達成のための今回の補助事業売上・利益目標】補助事業での売上目標3,867,530,338円（基準年より281.7%UP）。基準売上高の絶対値は記載なし。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_58.pdf
s1_outline_61,1次,三恵工業株式会社,s1_outline_61_entity_1,三恵工業株式会社,applicant,true,false,true,true,true,cases.company,,三恵工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_61.pdf
s1_outline_61,1次,三恵工業株式会社,s1_outline_61_entity_2,株式会社ゴーシューホールディングス,participant,false,false,false,false,false,cases.other_participants,,株式会社ゴーシューホールディングス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_61.pdf
s1_outline_61,1次,三恵工業株式会社,s1_outline_61_entity_3,三恵工業,applicant,true,false,true,false,false,sales_series,1,2030年度売上目標約500億円、2030年度までの売上高成長率284%、売上高増加額320億円（2022年度比）。500-320=180億円だが284%との算術は一致しない。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_61.pdf
s1_outline_62,1次,サーパス工業株式会社,s1_outline_62_entity_1,サーパス工業株式会社,applicant,true,false,true,true,true,cases.company,,サーパス工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_62.pdf
s1_outline_62,1次,サーパス工業株式会社,s1_outline_62_entity_2,会社全体・2030目標,applicant,true,false,true,false,false,sales_series,1,2030年までの全社売上高成長率165%。従業員規模成長率150%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_62.pdf
s1_outline_62,1次,サーパス工業株式会社,s1_outline_62_entity_3,会社全体・2033目標,applicant,true,false,true,false,false,sales_series,1,2033年までの会社全体の売上高成長率200%。従業員規模200%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_62.pdf
s1_outline_63,1次,株式会社オティックスホールディングス,s1_outline_63_entity_1,株式会社オティックスホールディングス,applicant,true,false,false,true,true,cases.company,,株式会社オティックスホールディングス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_63.pdf
s1_outline_63,1次,株式会社オティックスホールディングス,s1_outline_63_entity_2,株式会社オティックス西尾,participant,false,false,false,false,false,cases.other_participants,,株式会社オティックス西尾,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_63.pdf
s1_outline_63,1次,株式会社オティックスホールディングス,s1_outline_63_entity_3,グループ全体・電動車部品2030,group,false,false,true,false,false,sales_series,1,※グループ会社全体。電動車部品売上高82億円（24年1月期）→181億円（30年1月期）、2.2倍。売上高比率12%→24%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_63.pdf
s1_outline_63,1次,株式会社オティックスホールディングス,s1_outline_63_entity_4,グループ全体・電動車部品2038,group,false,false,true,false,false,sales_series,1,2038年の電動車部品売上高600億円（7.3倍）を目指す。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_63.pdf
s1_outline_65,1次,株式会社松風,s1_outline_65_entity_1,株式会社松風,applicant,true,false,true,true,true,cases.company,,株式会社松風,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_65.pdf
s1_outline_65,1次,株式会社松風,s1_outline_65_entity_2,単体,applicant,true,false,true,false,false,sales_series,1,単体:2028年3月期に売上高成長率50%、売上高増加額97億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_65.pdf
s1_outline_65,1次,株式会社松風,s1_outline_65_entity_3,連結,group,false,false,true,false,false,sales_series,1,連結:2028年3月期に売上高成長率58%、売上高増加額185億円。上段に連結売上高500億円目標。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_65.pdf
s1_outline_66,1次,株式会社アルプスツール,s1_outline_66_entity_1,株式会社アルプスツール,applicant,true,false,true,true,true,cases.company,,株式会社アルプスツール,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_66.pdf
s1_outline_66,1次,株式会社アルプスツール,s1_outline_66_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに会社全体売上高130億円、売上高年成長率7.7%（2024年12月期対比）。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_66.pdf
s1_outline_66,1次,株式会社アルプスツール,s1_outline_66_entity_3,補助事業,project,false,false,true,false,false,sales_series,1,2030年までに補助事業売上高30億円、売上高年成長率55.5%（2024年12月期対比）。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_66.pdf
s1_outline_67,1次,アドバンス電気工業株式会社,s1_outline_67_entity_1,アドバンス電気工業株式会社,applicant,true,false,true,true,true,cases.company,,アドバンス電気工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_67.pdf
s1_outline_67,1次,アドバンス電気工業株式会社,s1_outline_67_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2032年までに会社全体の売上高成長率130%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_67.pdf
s1_outline_68,1次,株式会社ミマキエンジニアリング,s1_outline_68_entity_1,株式会社ミマキエンジニアリング,applicant,true,false,true,true,true,cases.company,,株式会社ミマキエンジニアリング,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_68.pdf
s1_outline_68,1次,株式会社ミマキエンジニアリング,s1_outline_68_entity_2,単体,applicant,true,false,true,false,false,sales_series,1,2028年度、会社全体の売上高増加額単体372億円、売上高成長率単体172%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_68.pdf
s1_outline_68,1次,株式会社ミマキエンジニアリング,s1_outline_68_entity_3,連結,group,false,false,true,false,false,sales_series,1,2028年度、会社全体の売上高増加額連結508億円、売上高成長率連結172%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_68.pdf
s1_outline_69,1次,NAX JAPAN株式会社,s1_outline_69_entity_1,NAX JAPAN株式会社,applicant,true,false,true,true,true,cases.company,,NAX JAPAN株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_69.pdf
s1_outline_69,1次,NAX JAPAN株式会社,s1_outline_69_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までの売上高成長率200%、増加額100億円。2023年度実績102億円。今年度より毎年10%増を目標。目標202億円は102+100の推計で明記値ではない。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_69.pdf
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,s1_outline_7_entity_1,株式会社ＭＡＲＵＷＡ,applicant,true,false,true,true,true,cases.company,,株式会社ＭＡＲＵＷＡ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_7.pdf
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,s1_outline_7_entity_2,会社全体・短期目標,applicant,true,false,true,false,false,sales_series,1,短期的には（2024年から2025年まで）会社全体の売上高700億円を目標。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_7.pdf
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,s1_outline_7_entity_3,会社全体・中期目標,applicant,true,false,true,false,false,sales_series,1,"中期的には（2026年から数年間で）会社全体の売上高1,000億円を目標。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_7.pdf
s1_outline_70,1次,協和工業株式会社,s1_outline_70_entity_1,協和工業株式会社,applicant,true,false,true,true,true,cases.company,,協和工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_70.pdf
s1_outline_70,1次,協和工業株式会社,s1_outline_70_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までの売上高成長率6%、増加額25億円、売上高75億円。グラフ起点2023年約50億円で、6%は年平均成長率と整合。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_70.pdf
s1_outline_71,1次,株式会社北四国グラビア印刷,s1_outline_71_entity_1,株式会社北四国グラビア印刷,applicant,true,false,true,true,true,cases.company,,株式会社北四国グラビア印刷,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_71.pdf
s1_outline_71,1次,株式会社北四国グラビア印刷,s1_outline_71_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年までの会社全体の売上高成長率51.1%、売上高増加額23.8億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_71.pdf
s1_outline_72,1次,ヤマセ電気株式会社,s1_outline_72_entity_1,ヤマセ電気株式会社,applicant,true,false,false,true,true,cases.company,,ヤマセ電気株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_72.pdf
s1_outline_72,1次,ヤマセ電気株式会社,s1_outline_72_entity_2,ヤマセグループ全体,group,false,false,true,false,false,sales_series,1,2028年売上約380億円。2028年までのグループ全体の売上高成長率35%、増加額98億円。基準売上282億円は380-98の逆算。申請企業単独売上は記載なし。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_72.pdf
s1_outline_73,1次,株式会社大昌鉄工所,s1_outline_73_entity_1,株式会社大昌鉄工所,applicant,true,false,true,true,true,cases.company,,株式会社大昌鉄工所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_73.pdf
s1_outline_73,1次,株式会社大昌鉄工所,s1_outline_73_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2029年7月期までの会社全体の売上高成長率32.8%（基準年度比）。営業利益3,740.9百万円。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_73.pdf
s1_outline_74,1次,株式会社ユニシス,s1_outline_74_entity_1,株式会社ユニシス,applicant,true,false,true,true,true,cases.company,,株式会社ユニシス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_74.pdf
s1_outline_74,1次,株式会社ユニシス,s1_outline_74_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年7月期までの会社全体の売上高平均成長率15.5%/年、2029年7月期での売上高増加額37億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_74.pdf
s1_outline_75,1次,株式会社伝食,s1_outline_75_entity_1,株式会社伝食,applicant,true,false,true,true,true,cases.company,,株式会社伝食,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_75.pdf
s1_outline_75,1次,株式会社伝食,s1_outline_75_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2023.9月期決算基準。2030年までの成長率67.5%、増加額80.6億円、売上高200億円。基準119.4億円は200-80.6の逆算。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_75.pdf
s1_outline_76,1次,安田工業株式会社,s1_outline_76_entity_1,安田工業株式会社,applicant,true,false,true,true,true,cases.company,,安田工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_76.pdf
s1_outline_76,1次,安田工業株式会社,s1_outline_76_entity_2,会社全体・2027中間目標,applicant,true,false,true,false,false,sales_series,3,売上高168→193億円、増加+25億円、区間CAGR4.7%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_76.pdf
s1_outline_76,1次,安田工業株式会社,s1_outline_76_entity_3,会社全体・2030完了目標,applicant,true,false,true,false,false,sales_series,3,売上高193→243億円、増加+50億円、区間CAGR8.0%。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_76.pdf
s1_outline_77,1次,千寿製薬株式会社,s1_outline_77_entity_1,千寿製薬株式会社,applicant,true,false,true,true,true,cases.company,,千寿製薬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_77.pdf
s1_outline_77,1次,千寿製薬株式会社,s1_outline_77_entity_2,連結売上高・2025目標,group,false,false,true,false,false,sales_series,1,2025年度 連結売上高500億円。基準値・増加額は記載なし。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_77.pdf
s1_outline_77,1次,千寿製薬株式会社,s1_outline_77_entity_3,単体売上高・2025目標,applicant,true,false,true,false,false,sales_series,1,2025年度 単体売上高432億円相当。基準値・増加額は記載なし。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_77.pdf
s1_outline_77,1次,千寿製薬株式会社,s1_outline_77_entity_4,国内医療事業売上高・2025目標,applicant,true,false,true,false,false,sales_series,1,2025年度 国内医療事業売上高329億円相当。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_77.pdf
s1_outline_78,1次,環境のミカタ株式会社,s1_outline_78_entity_1,環境のミカタ株式会社,applicant,true,false,true,true,true,cases.company,,環境のミカタ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_78.pdf
s1_outline_78,1次,環境のミカタ株式会社,s1_outline_78_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年までの売上高成長率17.6%（年平均）、売上高増加額27.5億円（直近決算比）。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_78.pdf
s1_outline_79,1次,スーパー工業株式会社,s1_outline_79_entity_1,スーパー工業株式会社,applicant,true,false,true,true,true,cases.company,,スーパー工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_79.pdf
s1_outline_79,1次,スーパー工業株式会社,s1_outline_79_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年度売上高は2022年度比43.6%増。営業利益は約3倍。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_79.pdf
