case_id,round,company,metric,metric_key,status,validation,base_period_label,base_year,base_value,base_year_before_correction,base_year_after_correction,base_year_correction_method,base_year_correction_confidence,target_period_label,target_year,target_value,target_year_before_correction,target_year_after_correction,target_year_correction_method,target_year_correction_confidence,unit,base_value_raw,target_value_raw,unit_raw,base_value_man_yen_per_person,target_value_man_yen_per_person,normalized_unit,unit_conversion_factor,unit_evidence_source,unit_evidence_text,unit_validation,source_box_type,source_box_no,source_box_label,source_box_match_method,source_entity_label,entity_match_status,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw,rate_only,rate_value_raw,rate_numeric_pct,rate_definition,rate_interpretation_status,rate_implied_target_value,rate_reconciliation_status,rate_interpretation_note,rate_ambiguous
s1_outline_167,1次,銘建工業株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2026年度,2026,379,2026,2026,existing_normalized_year,high,2029年度,2029,390,2029,2029,existing_normalized_year,high,人,379,390,人,,,人,1,box_metric_row,"補助事業に係る従業員数
379390
（単位：人）",box_confirmed,project_targets,2,目標値,case_page_metric_label,銘建工業株式会社,applicant_company_representative,,0.9582,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,379→390,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_168,1次,株式会社大真空,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年3月期,2027,8275,2027,2027,existing_normalized_year,high,2030年3月期,2030,11703,2030,2030,existing_normalized_year,high,万円/人,8275,11703,万円/人,8275,11703,万円/人,1.0,box_metric_row,"労働生産性11,703
8,275
（単位：万円/人）（年平均上昇率＋12.2％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社大真空,applicant_company_representative,12.2,12.2474,0.0474,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"8,275→11,703、12.2%",false,12.2%,12.2,annual_average_increase_rate,resolved_by_arithmetic,11688.171442,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_168,1次,株式会社大真空,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年3月期,2027,791,2027,2027,existing_normalized_year,high,2030年3月期,2030,929,2030,2030,existing_normalized_year,high,万円/人,791,929,万円/人,791,929,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額929
791
（単位：万円/人）（年平均上昇率＋5.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社大真空,applicant_company_representative,5.5,5.5066,0.0066,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,791→929、5.5%,false,5.5%,5.5,annual_average_increase_rate,resolved_by_arithmetic,928.824928,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_168,1次,株式会社大真空,役員1人当たり給与支給総額,officer_pay,not_stated,AI画像目視確認済み（記載なし）,2027年3月期,2027,,2027,2027,existing_normalized_year,high,2030年3月期,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額-
-
（単位：万円/人）（年平均上昇率＋-％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社大真空,applicant_company_representative,,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,基準・目標とも―、上昇率も―,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_168,1次,株式会社大真空,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年3月期,2027,30,2027,2027,existing_normalized_year,high,2030年3月期,2030,110,2030,2030,existing_normalized_year,high,人,30,110,人,,,人,1,box_metric_row,"補助事業に係る従業員数
30110
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社大真空,applicant_company_representative,,54.2022,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,30→110,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_169,1次,サトウ食品株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度（2027年4月期）,2027,3059,2027,2027,existing_normalized_year,high,2030年度（2030年4月期）,2030,4247,2030,2030,existing_normalized_year,high,万円/人,3059,4247,万円/人,3059,4247,万円/人,1.0,box_metric_row,"労働生産性4,247万円/人
3,059万円/人
（単位:万円/人）（年平均上昇率＋11.6％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,サトウ食品株式会社,applicant_company_representative,11.6,11.5581,0.0419,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"3,059→4,247、11.6%",false,11.6%,11.6,annual_average_increase_rate,resolved_by_arithmetic,4251.792493,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_169,1次,サトウ食品株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度（2027年4月期）,2027,740,2027,2027,existing_normalized_year,high,2030年度（2030年4月期）,2030,881,2030,2030,existing_normalized_year,high,万円/人,740,881,万円/人,740,881,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額881万円/人
740万円/人
（単位:万円/人）（年平均上昇率＋6.0％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,サトウ食品株式会社,applicant_company_representative,6,5.9859,0.0141,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,740→881、6.0%,false,6%,6.0,annual_average_increase_rate,resolved_by_arithmetic,881.35184,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_169,1次,サトウ食品株式会社,役員1人当たり給与支給総額,officer_pay,not_stated,AI画像目視確認済み（記載なし）,2027年度（2027年4月期）,2027,,2027,2027,existing_normalized_year,high,2030年度（2030年4月期）,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額‐‐
（単位:万円/人）※補助事業に関わる役員は判定が困難なため、未設定。※補助事業に関わる役員は判定が困難なため、未設定。
",box_confirmed,project_targets,2,目標値,case_page_metric_label,サトウ食品株式会社,applicant_company_representative,,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,補助事業に関わる役員は判定が困難なため未設定,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_169,1次,サトウ食品株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度（2027年4月期）,2027,158,2027,2027,existing_normalized_year,high,2030年度（2030年4月期）,2030,171,2030,2030,existing_normalized_year,high,人,158,171,人,,,人,1,box_metric_row,"補助事業に係る従業員数
158人171人
（単位:人）",box_confirmed,project_targets,2,目標値,case_page_metric_label,サトウ食品株式会社,applicant_company_representative,,2.6707,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,158→171,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_17,1次,進工業株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2026年度,2026,2439,2026,2026,existing_normalized_year,high,2029年度,2029,4187,2029,2029,existing_normalized_year,high,万円/人,2439,4187,万円/人,2439,4187,万円/人,1.0,box_metric_row,"労働生産性4,187（1.7２倍）
（単位：万円/人）2,439（年平均上昇率＋1９．７８％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,進工業株式会社,applicant_company_representative,19.78,19.7376,0.0424,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"2,439→4,187（1.72倍、年平均+19.78%）",false,19.78%,19.78,annual_average_increase_rate,resolved_by_explicit_wording,4191.454215,consistent,原文に年平均または上昇率の明示あり,false
s1_outline_17,1次,進工業株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2026年度,2026,497,2026,2026,existing_normalized_year,high,2029年度,2029,580,2029,2029,existing_normalized_year,high,万円/人,497,580,万円/人,497,580,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額
580
（単位：万円/人）497（年平均上昇率＋５.３４％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,進工業株式会社,applicant_company_representative,5.34,5.2827,0.0573,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,497→580（年平均+5.34%）,false,5.34%,5.34,annual_average_increase_rate,resolved_by_explicit_wording,580.946756,consistent,原文に年平均または上昇率の明示あり,false
s1_outline_17,1次,進工業株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2026年度,2026,,2026,2026,existing_normalized_year,high,2029年度,2029,,2029,2029,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額
-
-
（単位：万円/人）（年平均上昇率＋5.00％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,進工業株式会社,applicant_company_representative,5,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,役員1人あたり給与支給総額 －→－（年平均上昇率+5.00%）,true,5%,5.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s1_outline_17,1次,進工業株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2026年度,2026,213,2026,2026,existing_normalized_year,high,2029年度,2029,222,2029,2029,existing_normalized_year,high,人,213,222,人,,,人,1,box_metric_row,"補助事業に係る従業員数
213222
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,進工業株式会社,applicant_company_representative,,1.3891,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,213→222人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s1_outline_170,1次,株式会社光製作所,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2026年10月期,2026,678,2026,2026,existing_normalized_year,high,2029年10月期,2029,852,2029,2029,existing_normalized_year,high,万円/人,678,852,万円/人,678,852,万円/人,1.0,box_uniform_unit,"2026年10月期2029年10月期
項目
（基準年度）（基準年度＋３年後）
（単
労
位
働
：
生
万
産
円
性
/人）
678
（年平均上
8
昇
5
率
2
＋7.9％）
従業員1人あたり給与支給総額
436
499
（単位：万円/人）（年平均上昇率＋4.6％）
役員1人あたり給与支給総額-
-
（単位：万円/人）（年平均上昇率＋0％）
補助事業に係る従業員数
2277
（単位：人）",box_confirmed,project_targets,2,目標値,case_page_box,株式会社光製作所,applicant_company_representative,7.9,7.9121,0.0121,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,678→852、7.9%,false,7.9%,7.9,annual_average_increase_rate,resolved_by_arithmetic,851.714474,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_170,1次,株式会社光製作所,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2026年10月期,2026,436,2026,2026,existing_normalized_year,high,2029年10月期,2029,499,2029,2029,existing_normalized_year,high,万円/人,436,499,万円/人,436,499,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額
436
499
（単位：万円/人）（年平均上昇率＋4.6％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,株式会社光製作所,applicant_company_representative,4.6,4.6015,0.0015,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,436→499、4.6%,false,4.6%,4.6,annual_average_increase_rate,resolved_by_arithmetic,498.978166,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s1_outline_170,1次,株式会社光製作所,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2026年10月期,2026,,2026,2026,existing_normalized_year,high,2029年10月期,2029,,2029,2029,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額-
-
（単位：万円/人）（年平均上昇率＋0％）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,株式会社光製作所,applicant_company_representative,0,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,基準・目標値は―、年平均上昇率0%,true,0%,0.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
