case_id,round,company,series_id,series_label,scope,entity_relation,is_primary,is_reported_primary,is_applicant_representative,series_role,representative_reason,baseline_period_label,baseline_year,baseline_month,baseline_year_before_correction,baseline_year_after_correction,baseline_month_before_correction,baseline_month_after_correction,baseline_year_correction_method,baseline_year_correction_confidence,baseline_period_type,baseline_year_status,baseline_sales_oku,target_period_label,target_year,target_month,target_year_before_correction,target_year_after_correction,target_month_before_correction,target_month_after_correction,target_year_correction_method,target_year_correction_confidence,target_period_type,target_year_status,target_sales_oku,increase_oku,growth_rate_pct,cagr_pct,stated_rate_pct,growth_rate_definition,rate_type,extraction_method,confidence,review_required,arithmetic_status,page,raw_fragment,pdf_url
s1_outline_134,1次,株式会社コンメックス,s1_outline_134_sales_01,コンメックス単体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,,2029年,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,30,250,,250,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,コンメックス（2023年→2029年）会社全体の売上高成長率+250%、会社全体の売上高+30億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_134.pdf
s1_outline_134,1次,株式会社コンメックス,s1_outline_134_sales_02,連結,グループ,group,false,false,false,その他系列,,2023年,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,,2029年,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,84,201,,201,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,連結（2023年→2029年）会社全体の売上高成長率+201%、会社全体の売上高+84億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_134.pdf
s1_outline_135,1次,株式会社永井運送,s1_outline_135_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2033年度まで,2033,,2033,2033,,,existing_normalized_year,high,manual_label,existing_normalized_year,,25,68.5,,68.5,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2033年度までに会社全体の売上高成長率68.5%、売上高増加額25億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_135.pdf
s1_outline_136,1次,まねき食品株式会社,s1_outline_136_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,直近2023年8月期,2023,8,2023,2023,8,8,existing_normalized_year,high,manual_label,existing_normalized_year,47.89,2030年8月まで,2030,8,2030,2030,8,8,existing_normalized_year,high,manual_label,existing_normalized_year,100,60,120,,120,cumulative_increase,cumulative_increase,ai_visual_manual_audit,medium,true,PDF原文内不整合・要注記,1,"2030年8月までに売上高100億円超。直近2023年8月期の全社売上高は47億8,900万円。2030年8月期までの売上高成長率120%、売上高増加額60億円。target_sales_oku=100は「100億円超」の閾値。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_136.pdf
s1_outline_137,1次,総武機械株式会社,s1_outline_137_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年5月期,2023,5,2023,2023,5,5,existing_normalized_year,high,manual_label,existing_normalized_year,21.39,2030年5月期,2030,5,2030,2030,5,5,existing_normalized_year,high,manual_label,existing_normalized_year,55,33.61,157.1,,157.1,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2030年までに会社全体の売上高成長率157.1%（2023年5月期21.39億円→2030年5月期55億円）、売上高増加額33.61億円。2024年5月期未確定のため2023年5月期参照。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_137.pdf
s1_outline_138,1次,菅野包装資材株式会社,s1_outline_138_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年6月期 対比,2023,6,2023,2023,6,6,existing_normalized_year,high,manual_label,existing_normalized_year,,2030年まで,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,73.2,168.5,,168.5,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,売上成長目標（2023年6月期対比）:2030年までの会社全体の売上高成長率168.5%、売上高増加額73.2億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_138.pdf
s1_outline_139,1次,川﨑工業株式会社,s1_outline_139_sales_01,会社全体・2030目標,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年8月期実績,2023,8,2023,2023,8,8,existing_normalized_year,high,manual_label,existing_normalized_year,117.3,2030年3月期,2030,3,2030,2030,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,194.1,76.8,65.5,,65.5,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2030年3月期までの売上高成長率65.5%（直近期比較）、増加額76.8億円。2023年8月期実績117.3億円、2030年3月期目標194.1億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_139.pdf
s1_outline_139,1次,川﨑工業株式会社,s1_outline_139_sales_02,会社全体・2040目標,申請企業,applicant,false,false,false,その他系列,,2023年8月期実績,2023,8,2023,2023,8,8,existing_normalized_year,high,manual_label,existing_normalized_year,117.3,2040年3月期,2040,3,2040,2040,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,230,,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,未判定,1,2040年3月期目標売上高230.0億円を達成する,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_139.pdf
s1_outline_140,1次,新生電子株式会社,s1_outline_140_sales_01,会社全体・成長目標,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,前期（本文表記）,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,160,2030年3月期（2029年度）,2030,3,2030,2030,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,300,,,,,not_stated,not_stated,ai_visual_manual_audit,medium,true,未判定,2,2030年3月期（2029年度）売上300億円。本文に「コロナ禍や2023年3月期（前期）の業績は回復したものの、売上160億円」と記載。期間の係り方が曖昧なためbaseline_yearは未設定。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf
s1_outline_141,1次,共栄フード株式会社,s1_outline_141_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,146.7,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,300.4,153.7,104.7,,104.7,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2023年比+104.7%、+153.7億円、2029年300.4億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_141.pdf
s1_outline_143,1次,株式会社ロッキー,s1_outline_143_sales_01,コンソーシアム全体,グループ,group,true,true,false,PDF主系列,,,,,,,,,missing,low,missing,記載なし,,2028,2028,,2028,2028,,,existing_normalized_year,high,manual_label,existing_normalized_year,,91.92,,12.4,12.4,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,"2028年度まで年平均成長率12.4%、増加額9,192百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_143.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_sales_01,当社単体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,155,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,246,91,59,,59,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2029年度246億円、2023年度比+59%、+91億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_145,1次,株式会社小松電業所,s1_outline_145_sales_02,グループ全体,グループ,group,false,false,false,その他系列,,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,228,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,346,118,52,,52,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2029年度346億円、2023年度比+52%、+118億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf
s1_outline_146,1次,アオイ電子株式会社,s1_outline_146_sales_01,会社全体（単体）,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,379,102,,102,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2029年度まで売上高成長率102%（単体）、増加額379億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,s1_outline_147_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,,2029年10月期,2029,10,,2029,,10,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,55,,258.7,,258.7,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2029年10月期売上55億円、成長率+258.7%（2023年度実績比）,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf
s1_outline_148,1次,株式会社しばた工芸,s1_outline_148_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,補助事業前,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,25,2031年2月期,2031,2,,2031,,2,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,70,45,280,,280,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,整合,1,2031年2月期70億円。補助事業完了後5年間で+45億円、成長率280%以上。別途2029年2月期50億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf
s1_outline_149,1次,株式会社共同物流サービス,s1_outline_149_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,57.8,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,100,42.2,,9.6,9.6,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,2023年度57.8億円→2029年度100億円、成長率9.6%/年,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_sales_01,単体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,120,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,185,65,,7.5,7.5,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,2023年度120→2029年度185億円、増加65億円。成長目標7.5%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_sales_02,連結,グループ,group,false,false,false,その他系列,,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,125,2029,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,200,75,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,1,2023年度125→2029年度200億円、増加75億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_sales_03,単体・長期,申請企業,applicant,false,false,false,その他系列,,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,120,2032,2032,,2032,2032,,,existing_normalized_year,high,manual_label,existing_normalized_year,200,80,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,1,2032年度単体200億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_150,1次,三笠産業株式会社,s1_outline_150_sales_04,連結・長期,グループ,group,false,false,false,その他系列,,2023,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,125,2032,2032,,2032,2032,,,existing_normalized_year,high,manual_label,existing_normalized_year,230,105,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,1,2032年度連結230億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023/12期,2023,12,,2023,,12,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,115.33,2028/12期,2028,12,,2028,,12,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,154.13,38.8,133.6,,133.6,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,整合,1,全社115.33→154.13億円、+38.8億円、133.6%,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_151,1次,四国医療サービス株式会社,s1_outline_151_sales_02,補助事業,補助事業,project,false,false,false,その他系列,,2023/12期,2023,12,,2023,,12,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,44.14,2028/12期,2028,12,,2028,,12,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,79.94,35.8,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,1,補助事業79.94億円、+35.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf
s1_outline_152,1次,ヤマトミシン製造株式会社,s1_outline_152_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,37,56,,56,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2030年まで売上高成長率56%、増加額37億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_152.pdf
s1_outline_153,1次,株式会社越後屋,s1_outline_153_sales_01,会社全体（FC含む）,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,35,2040年10月期,2040,10,,2040,,10,four_digit_year_from_label,high,manual_label,four_digit_year_from_label,1000,965,2741,,2741,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,整合,1,"2040年10月期1,000億円、店舗800、成長率2741%、増加965億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf
