case_id,round,company,industry,pdf_url,is_clean,analysis_exclusion_recommended,analysis_exclusion_reasons,project_cost_oku,subsidy_oku,dashboard9_observed_n,dashboard9_below_accepted_n,dashboard9_below_accepted_share,dashboard9_at_or_above_accepted_n,dashboard9_at_or_above_applicant_n,dashboard9_at_or_above_applicant_share,dashboard9_lagging,directional8_observed_n,directional8_below_accepted_n,directional8_below_accepted_share,directional8_at_or_above_accepted_n,directional8_lagging,directional_component_win_n,directional_explanation_level,directional_all_observed_below_accepted,component_growth_win,component_productivity_value_win,component_wage_win,secondary_effect_top_quartile,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,sales_cagr_pct,benchmark_applicant_company_sales_cagr,benchmark_accepted_company_sales_cagr,below_accepted_company_sales_cagr,sales_increase_oku_yen_normalized,benchmark_applicant_company_sales_increase,benchmark_accepted_company_sales_increase,below_accepted_company_sales_increase,labor_annual_rate_pct,benchmark_applicant_labor_cagr,benchmark_accepted_labor_cagr,below_accepted_labor_cagr,value_added_increase_estimated_oku,benchmark_applicant_value_added_increase,benchmark_accepted_value_added_increase,below_accepted_value_added_increase,employee_pay_annual_rate_pct,benchmark_applicant_employee_pay_rate,benchmark_accepted_employee_pay_rate,below_accepted_employee_pay_rate,employee_pay_total_increase_estimated_oku,benchmark_applicant_employee_pay_total_increase,benchmark_accepted_employee_pay_total_increase,below_accepted_employee_pay_total_increase,officer_pay_annual_rate_pct,benchmark_applicant_officer_pay_rate,benchmark_accepted_officer_pay_rate,below_accepted_officer_pay_rate,investment_sales_ratio_pct,benchmark_applicant_investment_sales_ratio,benchmark_accepted_investment_sales_ratio,below_accepted_investment_sales_ratio,value_added_subsidy_ratio_proxy_pct,benchmark_applicant_value_added_subsidy_ratio,benchmark_accepted_value_added_subsidy_ratio,below_accepted_value_added_subsidy_ratio
s2_outline_93,3次,東亜工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_93.pdf,True,False,,57.0,19.0,7,3.0,0.42857142857142855,4.0,5.0,0.7142857142857143,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,8.578947368421053,1.8679999999999999,25.473684210526315,,13.0,14.0,,163.0,42.2,62.3,0.0,1.8,22.0,26.0,1.0,99.671,15.7,24.1,0.0,5.5,6.0,6.2,1.0,35.492,2.4,3.5,0.0,5.0,5.0,5.3,1.0,,57.0,61.0,,476.89473684210526,139.0,171.0,0.0
s2_outline_97,3次,中村土建株式会社,建設業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_97.pdf,True,False,,20.0,4.7,7,3.0,0.42857142857142855,4.0,6.0,0.8571428571428571,False,7,3.0,0.42857142857142855,4.0,False,2,明確な定量補完（2構成以上）,False,True,True,False,True,27.446808510638295,0.7271914893617021,7.234042553191489,,13.0,14.0,,129.0,42.2,62.3,0.0,34.8,22.0,26.0,0.0,28.939900000000005,15.7,24.1,0.0,5.6,6.0,6.2,1.0,3.4178,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,559.7659574468086,139.0,171.0,0.0
s2_outline_98,3次,ホーコス株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_98.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,30.0,7.1,7,3.0,0.42857142857142855,4.0,5.0,0.7142857142857143,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,23.52112676056338,1.2914788732394367,3.802816901408451,,13.0,14.0,,167.0,42.2,62.3,0.0,14.1,22.0,26.0,1.0,38.51034,15.7,24.1,0.0,5.5,6.0,6.2,1.0,9.1695,2.4,3.5,0.0,5.0,5.0,5.3,1.0,,57.0,61.0,,493.09014084507044,139.0,171.0,0.0
s2_outline_123,3次,東洋ケアサービス株式会社,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_123.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,22.0,6.7,7,3.0,0.42857142857142855,4.0,5.0,0.7142857142857143,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,11.940298507462686,0.1782686567164179,0.29850746268656714,,13.0,14.0,,80.0,42.2,62.3,0.0,41.8,22.0,26.0,0.0,13.05106,15.7,24.1,1.0,8.0,6.0,6.2,0.0,1.1944,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,177.08358208955224,139.0,171.0,0.0
s2_outline_188,3次,株式会社ユビタス,情報通信業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_188.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,176.0,50.0,7,3.0,0.42857142857142855,4.0,7.0,1.0,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,3.18,0.050224000000000005,0.26,,13.0,14.0,,159.0,42.2,62.3,0.0,66.5,22.0,26.0,0.0,81.4088,15.7,24.1,0.0,10.0,6.0,6.2,0.0,2.5112,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,148.016,139.0,171.0,1.0
s2_outline_201,4次,ハムリー株式会社,学術研究・専門・技術サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf,True,False,,23.67,7.29,7,3.0,0.42857142857142855,4.0,6.0,0.8571428571428571,False,7,3.0,0.42857142857142855,4.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,7.624142661179698,0.43373113854595335,3.017832647462277,,14.0,17.0,,55.58,38.5,61.3,1.0,25.6,25.0,30.0,1.0,21.86371,12.9,21.1,0.0,6.5,6.5,6.5,0.0,3.1619,2.0,2.9,0.0,5.0,5.5,6.0,1.0,,48.0,47.0,,272.6488340192044,169.0,209.0,0.0
s2_outline_207,4次,ロートニッテン株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,33.04,8.09,7,3.0,0.42857142857142855,4.0,4.0,0.5714285714285714,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,12.11372064276885,0.6009888751545117,2.4721878862793574,,14.0,17.0,,98.0,38.5,61.3,0.0,24.5,25.0,30.0,1.0,29.5581,12.9,21.1,0.0,6.2,6.5,6.5,1.0,4.862,2.0,2.9,0.0,5.0,5.5,6.0,1.0,,48.0,47.0,,332.15080346106305,169.0,209.0,0.0
s2_outline_213,4次,ファインプラス株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,28.04,6.97,7,3.0,0.42857142857142855,4.0,5.0,0.7142857142857143,False,7,3.0,0.42857142857142855,4.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,7.497847919655667,0.5255609756097561,7.460545193687231,,14.0,17.0,,52.26,38.5,61.3,1.0,33.4,25.0,30.0,0.0,26.532308000000008,12.9,21.1,0.0,6.2,6.5,6.5,1.0,3.66316,2.0,2.9,0.0,5.3,5.5,6.0,1.0,,48.0,47.0,,346.0585365853659,169.0,209.0,0.0
s2_outline_226,4次,日本海精錬株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf,True,False,,15.15,4.99,7,3.0,0.42857142857142855,4.0,5.0,0.7142857142857143,False,7,3.0,0.42857142857142855,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,17.23446893787575,0.13977354709418838,1.2024048096192383,,14.0,17.0,,86.0,38.5,61.3,0.0,49.3,25.0,30.0,0.0,18.85114,12.9,21.1,1.0,6.0,6.5,6.5,1.0,0.69747,2.0,2.9,1.0,6.3,5.5,6.0,0.0,,48.0,47.0,,343.4348697394789,169.0,209.0,0.0
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_7.pdf,True,False,,127.0,35.0,5,2.0,0.4,3.0,4.0,0.8,False,5,2.0,0.4,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,,0.18358285714285713,1.8,,7.0,10.0,,,19.5,55.0,,8.91,12.0,15.0,1.0,71.14965000000001,5.1,14.2,0.0,3.87,3.5,4.3,1.0,6.4254,0.9,2.3,0.0,,3.4,4.0,,,50.0,36.0,,184.8042857142857,61.0,126.0,0.0
s1_outline_9,1次,株式会社Pale Blue,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_9.pdf,True,False,,13.0,3.4,5,2.0,0.4,3.0,4.0,0.8,False,5,2.0,0.4,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,,1.234235294117647,14.117647058823529,,7.0,10.0,,,19.5,55.0,,,12.0,15.0,,67.56156000000001,5.1,14.2,0.0,3.16,3.5,4.3,1.0,4.1964,0.9,2.3,0.0,3.48,3.4,4.0,1.0,,50.0,36.0,,1806.4588235294118,61.0,126.0,0.0
s1_outline_169,1次,サトウ食品株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_169.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,96.0,27.0,5,2.0,0.4,3.0,4.0,0.8,False,5,2.0,0.4,3.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,,0.12492962962962963,0.48148148148148145,,7.0,10.0,,,19.5,55.0,,11.6,12.0,15.0,1.0,26.720650000000003,5.1,14.2,0.0,6.0,3.5,4.3,0.0,3.3731,0.9,2.3,0.0,,3.4,4.0,,,50.0,36.0,,89.96851851851852,61.0,126.0,1.0
s1_outline_87,1次,トーカロ株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_87.pdf,True,False,,112.0,34.0,9,4.0,0.4444444444444444,5.0,6.0,0.6666666666666666,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,5.911764705882353,0.5525529411764706,2.6470588235294117,6.0,7.0,10.0,1.0,201.0,19.5,55.0,0.0,5.1,12.0,15.0,1.0,59.03018000000001,5.1,14.2,0.0,4.0,3.5,4.3,1.0,18.7868,0.9,2.3,0.0,4.0,3.4,4.0,0.0,27.860696517412936,50.0,36.0,1.0,157.83470588235295,61.0,126.0,0.0
s1_outline_149,1次,株式会社共同物流サービス,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_149.pdf,True,False,,34.0,11.0,9,3.0,0.3333333333333333,6.0,8.0,0.8888888888888888,False,8,3.0,0.375,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,3.8363636363636364,0.9118636363636363,16.90909090909091,9.6,7.0,10.0,1.0,42.2,19.5,55.0,1.0,9.0,12.0,15.0,1.0,21.23748,5.1,14.2,0.0,4.5,3.5,4.3,0.0,10.0305,0.9,2.3,0.0,4.0,3.4,4.0,0.0,58.82352941176471,50.0,36.0,0.0,175.51636363636362,61.0,126.0,0.0
s1_outline_150,1次,三笠産業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf,True,False,,122.0,34.0,9,3.0,0.3333333333333333,6.0,9.0,1.0,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,1.911764705882353,0.06454117647058823,0.6764705882352942,7.5,7.0,10.0,1.0,65.0,19.5,55.0,0.0,49.9,12.0,15.0,0.0,37.73187,5.1,14.2,0.0,7.0,3.5,4.3,0.0,2.1944,0.9,2.3,1.0,4.4,3.4,4.0,0.0,101.66666666666667,50.0,36.0,0.0,100.88735294117646,61.0,126.0,1.0
s2_outline_90,3次,有価物回収協業組合　石坂グループ,サービス業_他に分類されないもの,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_90.pdf,True,False,,42.0,12.0,9,3.0,0.3333333333333333,6.0,9.0,1.0,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,5.361666666666667,0.23316666666666666,5.833333333333333,13.38,13.0,14.0,1.0,64.34,42.2,62.3,0.0,22.2,22.0,26.0,1.0,51.01525,15.7,24.1,0.0,7.4,6.0,6.2,0.0,2.798,2.4,3.5,1.0,15.0,5.0,5.3,0.0,91.96409021239326,57.0,61.0,0.0,386.4791666666667,139.0,171.0,0.0
s2_outline_125,4次,株式会社タンケンシールセーコウ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_125.pdf,True,False,,41.81,12.69,9,3.0,0.3333333333333333,6.0,6.0,0.6666666666666666,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,5.077226162332546,0.43571315996847915,1.7336485421591805,12.3,14.0,17.0,1.0,64.43,38.5,61.3,0.0,24.7,25.0,30.0,1.0,36.31485000000001,12.9,21.1,0.0,6.2,6.5,6.5,1.0,5.5292,2.0,2.9,0.0,6.2,5.5,6.0,0.0,65.5431885875529,48.0,47.0,0.0,260.1536643026005,169.0,209.0,0.0
s2_outline_166,4次,株式会社新潟食品運輸,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_166.pdf,True,False,,31.09,10.15,9,4.0,0.4444444444444444,5.0,6.0,0.6666666666666666,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,9.763546798029555,0.9336532019704433,5.22167487684729,9.3,14.0,17.0,1.0,99.1,38.5,61.3,0.0,10.3,25.0,30.0,1.0,21.739289000000003,12.9,21.1,0.0,6.5,6.5,6.5,0.0,9.47658,2.0,2.9,0.0,6.5,5.5,6.0,0.0,22.065294535131297,48.0,47.0,1.0,194.70926108374385,169.0,209.0,1.0
s1_outline_29,1次,株式会社三和テスコ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_29.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,20.988000000000003,6.996,8,3.0,0.375,5.0,8.0,1.0,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,7.14694110920526,0.5611292166952544,6.718124642652944,40.0,7.0,10.0,0.0,50.0,19.5,55.0,1.0,29.9,12.0,15.0,0.0,13.193389000000002,5.1,14.2,1.0,4.52,3.5,4.3,0.0,3.92566,0.9,2.3,0.0,3.83,3.4,4.0,1.0,,50.0,36.0,,171.4406803887936,61.0,126.0,0.0
s2_outline_2,3次,ガイア株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_2.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,50.0,17.0,8,3.0,0.375,5.0,7.0,0.875,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,3.3529411764705883,0.1276235294117647,1.411764705882353,35.6,13.0,14.0,0.0,57.0,42.2,62.3,1.0,47.6,22.0,26.0,0.0,27.918000000000003,15.7,24.1,0.0,7.0,6.0,6.2,0.0,2.1696,2.4,3.5,1.0,5.95,5.0,5.3,0.0,,57.0,61.0,,149.2941176470588,139.0,171.0,1.0
s2_outline_31,3次,アトム株式会社,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf,True,False,,42.0,12.0,8,3.0,0.375,5.0,7.0,0.875,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,14.916666666666666,0.22333333333333336,3.75,14.5,13.0,14.0,0.0,179.0,42.2,62.3,0.0,44.1,22.0,26.0,0.0,23.768250000000005,15.7,24.1,1.0,5.8,6.0,6.2,1.0,2.68,2.4,3.5,1.0,5.5,5.0,5.3,0.0,,57.0,61.0,,180.0625,139.0,171.0,0.0
s2_outline_117,4次,瀬戸内海印刷株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH,43.8,13.6,8,3.0,0.375,5.0,7.0,0.875,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,5.242647058823529,0.17028529411764706,1.1764705882352942,16.0,14.0,17.0,1.0,71.3,38.5,61.3,0.0,35.0,25.0,30.0,0.0,25.232548,12.9,21.1,0.0,9.1,6.5,6.5,0.0,2.31588,2.0,2.9,1.0,7.0,5.5,6.0,0.0,,48.0,47.0,,168.66676470588234,169.0,209.0,1.0
s2_outline_118,4次,株式会社光洋,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_118.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH,51.91,11.34,8,3.0,0.375,5.0,5.0,0.625,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,21.693121693121693,0.3865643738977072,3.3509700176366843,8.6,14.0,17.0,1.0,246.0,38.5,61.3,0.0,24.9,25.0,30.0,1.0,38.897078,12.9,21.1,0.0,6.5,6.5,6.5,0.0,4.38364,2.0,2.9,0.0,5.0,5.5,6.0,1.0,,48.0,47.0,,311.8252204585538,169.0,209.0,0.0
s2_outline_133,4次,株式会社ユタカ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_133.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,16.13,5.36,8,3.0,0.375,5.0,8.0,1.0,False,8,3.0,0.375,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,8.097014925373134,0.49399440298507463,1.8656716417910446,16.3,14.0,17.0,1.0,43.4,38.5,61.3,1.0,30.4,25.0,30.0,0.0,30.735474000000007,12.9,21.1,0.0,7.0,6.5,6.5,0.0,2.64781,2.0,2.9,1.0,7.0,5.5,6.0,0.0,,48.0,47.0,,521.293656716418,169.0,209.0,0.0
s2_outline_138,4次,株式会社ジーケーエス,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_138.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,24.95,8.32,8,3.0,0.375,5.0,6.0,0.75,False,8,3.0,0.375,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.743990384615384,0.5071514423076923,2.8846153846153846,15.9,14.0,17.0,1.0,22.83,38.5,61.3,1.0,49.4,25.0,30.0,0.0,51.125646,12.9,21.1,0.0,7.0,6.5,6.5,0.0,4.2195,2.0,2.9,0.0,5.3,5.5,6.0,1.0,,48.0,47.0,,558.628125,169.0,209.0,0.0
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_146.pdf,True,False,,43.53,14.11,8,3.0,0.375,5.0,6.0,0.75,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,3.260099220411056,0.10926151665485472,0.7795889440113395,19.0,14.0,17.0,0.0,46.0,38.5,61.3,1.0,36.8,25.0,30.0,0.0,21.673597,12.9,21.1,0.0,7.3,6.5,6.5,0.0,1.54168,2.0,2.9,1.0,7.3,5.5,6.0,0.0,,48.0,47.0,,139.6404677533664,169.0,209.0,1.0
s2_outline_162,4次,三恵株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_162.pdf,True,False,,47.64,11.7,8,3.0,0.375,5.0,5.0,0.625,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,10.256410256410257,0.35676837606837614,1.965811965811966,8.9,14.0,17.0,1.0,120.0,38.5,61.3,0.0,18.0,25.0,30.0,1.0,27.835225,12.9,21.1,0.0,7.0,6.5,6.5,0.0,4.17419,2.0,2.9,0.0,5.0,5.5,6.0,1.0,,48.0,47.0,,216.27991452991455,169.0,209.0,0.0
s2_outline_170,4次,鈴木鉄工株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_170.pdf,True,False,,25.35,8.43,8,3.0,0.375,5.0,5.0,0.625,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,18.03084223013049,0.0744650059311981,0.2372479240806643,12.5,14.0,17.0,1.0,152.0,38.5,61.3,0.0,23.9,25.0,30.0,1.0,27.67094,12.9,21.1,0.0,8.0,6.5,6.5,0.0,0.62774,2.0,2.9,1.0,6.5,5.5,6.0,0.0,,48.0,47.0,,298.40332147093716,169.0,209.0,0.0
s2_outline_180,4次,株式会社森田あられ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_180.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,53.15,12.71,8,3.0,0.375,5.0,5.0,0.625,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,5.80330448465775,0.45862549173878836,3.540519276160503,9.0,14.0,17.0,1.0,73.76,38.5,61.3,0.0,20.0,25.0,30.0,1.0,30.678560000000004,12.9,21.1,0.0,5.4,6.5,6.5,1.0,5.82913,2.0,2.9,0.0,7.0,5.5,6.0,0.0,,48.0,47.0,,219.43036978756882,169.0,209.0,0.0
s2_outline_202,4次,東海デキストリン株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf,True,False,,27.44,4.31,8,3.0,0.375,5.0,5.0,0.625,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,18.053364269141532,0.1881925754060325,2.7842227378190256,10.6,14.0,17.0,1.0,77.81,38.5,61.3,0.0,63.0,25.0,30.0,0.0,10.85447,12.9,21.1,1.0,6.5,6.5,6.5,0.0,0.81111,2.0,2.9,1.0,6.5,5.5,6.0,0.0,,48.0,47.0,,228.94895591647332,169.0,209.0,0.0
s2_outline_211,4次,アサヒプリテック株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf,True,False,,61.67,19.11,8,3.0,0.375,5.0,6.0,0.75,False,8,3.0,0.375,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,12.40188383045526,0.36241758241758243,-0.3139717425431711,0.8,14.0,17.0,1.0,237.0,38.5,61.3,0.0,6.9,25.0,30.0,1.0,38.3438,12.9,21.1,0.0,6.5,6.5,6.5,0.0,6.9258,2.0,2.9,0.0,6.5,5.5,6.0,0.0,,48.0,47.0,,182.40711669283098,169.0,209.0,1.0
s1_outline_38,1次,テラル株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_38.pdf,True,False,,27.0,8.6,6,2.0,0.3333333333333333,4.0,5.0,0.8333333333333334,False,6,2.0,0.3333333333333333,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,30.348837209302328,1.6406976744186046,15.116279069767442,,7.0,10.0,,261.0,19.5,55.0,0.0,7.19,12.0,15.0,1.0,33.3113,5.1,14.2,0.0,3.51,3.5,4.3,1.0,14.11,0.9,2.3,0.0,,3.4,4.0,,,50.0,36.0,,352.1279069767442,61.0,126.0,0.0
s1_outline_73,1次,株式会社大昌鉄工所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_73.pdf,True,False,,23.0,7.5,6,2.0,0.3333333333333333,4.0,6.0,1.0,False,6,2.0,0.3333333333333333,4.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,,0.22535999999999998,1.2,,7.0,10.0,,,19.5,55.0,,14.2,12.0,15.0,1.0,20.919689999999996,5.1,14.2,0.0,4.8,3.5,4.3,0.0,1.6902,0.9,2.3,1.0,4.8,3.4,4.0,0.0,,50.0,36.0,,253.57199999999992,61.0,126.0,0.0
s2_outline_6,3次,株式会社上野凮月堂,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_6.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,63.0,18.0,6,2.0,0.3333333333333333,4.0,5.0,0.8333333333333334,False,6,2.0,0.3333333333333333,4.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,,0.10194444444444445,0.9444444444444444,,13.0,14.0,,,42.2,62.3,,61.5,22.0,26.0,0.0,36.427710000000005,15.7,24.1,0.0,6.0,6.0,6.2,1.0,1.835,2.4,3.5,1.0,6.0,5.0,5.3,0.0,,57.0,61.0,,183.97833333333335,139.0,171.0,0.0
s2_outline_78,3次,株式会社宮古島の雪塩,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_78.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,25.0,8.0,6,2.0,0.3333333333333333,4.0,5.0,0.8333333333333334,False,6,2.0,0.3333333333333333,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,10.0,0.2997625,2.875,,13.0,14.0,,80.0,42.2,62.3,0.0,24.0,22.0,26.0,1.0,24.104850000000003,15.7,24.1,0.0,7.0,6.0,6.2,0.0,2.3981,2.4,3.5,1.0,,5.0,5.3,,,57.0,61.0,,273.91875,139.0,171.0,0.0
s2_outline_177,4次,八光エルアール株式会社,教育・学習支援業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_177.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,95.44,23.33,6,2.0,0.3333333333333333,4.0,5.0,0.8333333333333334,False,6,2.0,0.3333333333333333,4.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,5.447492498928419,0.42222503214744966,3.900557222460352,,14.0,17.0,,127.09,38.5,61.3,0.0,,25.0,30.0,,39.244293,12.9,21.1,0.0,6.9,6.5,6.5,0.0,9.85051,2.0,2.9,0.0,5.8,5.5,6.0,1.0,,48.0,47.0,,152.9216888126875,169.0,209.0,1.0
s1_outline_55,1次,株式会社コーヨークリエイト,建設業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_55.pdf,True,False,,15.0,4.8,4,1.0,0.25,3.0,3.0,0.75,False,3,1.0,0.3333333333333333,2.0,False,2,明確な定量補完（2構成以上）,False,True,True,False,True,14.583333333333334,,,,7.0,10.0,,70.0,19.5,55.0,0.0,25.5,12.0,15.0,0.0,,5.1,14.2,,3.0,3.5,4.3,1.0,,0.9,2.3,,,3.4,4.0,,50.0,50.0,36.0,0.0,,61.0,126.0,
s1_outline_56,1次,高知通運株式会社,不動産業・物品賃貸業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_56.pdf,False,True,RATE_ARITHMETIC_MISMATCH|RATE_DEFINITION_AMBIGUOUS,36.0,11.0,3,1.0,0.3333333333333333,2.0,3.0,1.0,False,3,1.0,0.3333333333333333,2.0,False,1,部分的な定量補完（1構成）,False,False,False,True,False,2.8181818181818183,0.2266181818181818,5.363636363636363,,7.0,10.0,,31.0,19.5,55.0,1.0,,12.0,15.0,,,5.1,14.2,,6.2,3.5,4.3,0.0,2.4928,0.9,2.3,0.0,,3.4,4.0,,,50.0,36.0,,,61.0,126.0,
s1_outline_105,1次,中外医薬生産株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_105.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,65.0,20.0,3,1.0,0.3333333333333333,2.0,2.0,0.6666666666666666,False,3,1.0,0.3333333333333333,2.0,False,1,部分的な定量補完（1構成）,False,False,False,True,False,,,,,7.0,10.0,,,19.5,55.0,,5.2,12.0,15.0,1.0,,5.1,14.2,,5.5,3.5,4.3,0.0,,0.9,2.3,,8.4,3.4,4.0,0.0,,50.0,36.0,,,61.0,126.0,
